date, L Income, L 2020, L 2030, L 2040, L 2050, G Fund, F Fund, C Fund, S Fund, I Fund, 
6/27/13,16.1521,19.9518,21.0343,21.9389,12.2442,14.1268,15.6224,20.6074,28.2223,21.7748, 
6/26/13,16.1162,19.8362,20.88,21.7525,12.1267,14.1261,15.5639,20.4786,27.8055,21.4513, 
6/25/13,16.0886,19.7561,20.7748,21.6273,12.0497,14.1254,15.5228,20.2802,27.6079,21.3982, 
6/24/13,16.0554,19.644,20.6256,21.4483,11.9363,14.1248,15.5491,20.0872,27.2766,21.129, 
6/21/13,16.0986,19.7879,20.8162,21.6762,12.08,14.1227,15.5882,20.3341,27.61,21.4822, 
6/20/13,16.103,19.8014,20.8335,21.6971,12.0934,14.122,15.6588,20.2802,27.6255,21.6296, 
6/19/13,16.1908,20.0859,21.2123,22.1524,12.3802,14.1214,15.7568,20.7971,28.3747,22.2423, 
6/18/13,16.245,20.2588,21.441,22.4261,12.5524,14.1207,15.8518,21.0888,28.7529,22.6663, 
6/17/13,16.2208,20.1817,21.3376,22.3013,12.4742,14.12,15.8531,20.9255,28.4839,22.5632, 
6/14/13,16.1943,20.0945,21.2231,22.1653,12.3877,14.118,15.8756,20.7677,28.3273,22.3198, 
6/13/13,16.2092,20.1497,21.2968,22.2536,12.444,14.1173,15.8311,20.8909,28.4576,22.4394, 
6/12/13,16.1588,19.9893,21.083,21.9963,12.2826,14.1166,15.7905,20.5833,27.9698,22.1573, 
6/11/13,16.1853,20.0754,21.1981,22.1351,12.3697,14.116,15.8174,20.7525,28.2279,22.3056, 
6/10/13,16.2153,20.1756,21.333,22.298,12.4723,14.1153,15.8127,20.965,28.56,22.4579, 
6/7/13,16.211,20.1602,21.3125,22.2733,12.4559,14.1133,15.8381,20.9705,28.4907,22.3621, 
6/6/13,16.1771,20.047,21.1622,22.0938,12.3426,14.1126,15.8909,20.7049,28.2157,22.1785, 
6/5/13,16.1523,19.9713,21.0598,21.9693,12.2654,14.1119,15.8748,20.5277,27.8825,22.1523, 
6/4/13,16.1984,20.1282,21.2687,22.2199,12.4244,14.1112,15.8691,20.8094,28.273,22.541, 
6/3/13,16.2063,20.1464,21.2952,22.2537,12.4433,14.1106,15.8946,20.9233,28.4748,22.3463, 
5/31/13,16.1905,20.1003,21.2359,22.1845,12.4002,14.109,15.8887,20.7981,28.4532,22.2837, 
5/30/13,16.2408,20.2683,21.4576,22.4488,12.5678,14.1084,15.9141,21.0999,28.7475,22.7389, 
5/29/13,16.2311,20.2394,21.4174,22.399,12.5372,14.1079,15.9166,21.0192,28.5511,22.7787, 
5/28/13,16.2508,20.3046,21.5059,22.5066,12.6046,14.1074,15.9155,21.1645,28.8109,22.8437, 
5/24/13,16.2376,20.2593,21.4434,22.43,12.5563,14.1052,15.9967,21.0315,28.5434,22.858, 
5/23/13,16.2391,20.2659,21.453,22.4422,12.564,14.1047,15.9944,21.0425,28.6007,22.8609, 
5/22/13,16.2651,20.3662,21.5834,22.5959,12.665,14.1042,15.993,21.1013,28.5993,23.4728, 
5/21/13,16.2917,20.4483,21.6966,22.7358,12.7516,14.1037,16.0413,21.2744,29.0632,23.482, 
5/20/13,16.2858,20.4325,21.6758,22.711,12.7364,14.1031,16.025,21.2374,29.0245,23.4715, 
5/17/13,16.2775,20.4019,21.6362,22.6643,12.7053,14.1015,16.0308,21.2517,28.9974,23.2382, 
5/16/13,16.2548,20.3255,21.5328,22.539,12.6266,14.101,16.0879,21.0349,28.7132,23.2116, 
5/15/13,16.2666,20.3711,21.5945,22.6135,12.6743,14.1005,16.0377,21.1396,28.8524,23.3032, 
5/14/13,16.2513,20.3235,21.5316,22.5385,12.6274,14.1,16.0346,21.0257,28.7513,23.2384, 
5/13/13,16.2251,20.2401,21.4189,22.4018,12.5421,14.0994,16.053,20.8101,28.4225,23.2096, 
5/10/13,16.2221,20.2311,21.4083,22.3903,12.5343,14.0978,16.0631,20.8071,28.4592,23.1338, 
5/9/13,16.2168,20.2127,21.3811,22.3556,12.513,14.0973,16.1177,20.7175,28.252,23.243, 
5/8/13,16.2305,20.2605,21.4447,22.432,12.5617,14.0968,16.1273,20.7844,28.3675,23.3955, 
5/7/13,16.208,20.1845,21.3449,22.3133,12.4858,14.0962,16.1117,20.6897,28.2455,23.1069, 
5/6/13,16.1933,20.1381,21.2821,22.2369,12.4382,14.0957,16.1186,20.581,28.0432,23.0835, 
5/3/13,16.188,20.1238,21.2617,22.2109,12.4223,14.0941,16.1347,20.5415,27.8812,23.132, 
5/2/13,16.1529,20,21.0964,22.0126,12.2959,14.0936,16.1998,20.3252,27.5403,22.7995, 
5/1/13,16.1337,19.9458,21.0216,21.9204,12.2401,14.0931,16.1976,20.1342,27.2041,22.9565, 
4/30/13,16.1603,20.0348,21.1444,22.0716,12.3347,14.0925,16.1764,20.3223,27.7013,23.0002, 
4/29/13,16.1464,19.987,21.0803,21.994,12.2852,14.0919,16.1801,20.2717,27.5229,22.8434, 
4/26/13,16.121,19.907,20.9748,21.8681,12.2059,14.0902,16.1787,20.1266,27.3252,22.6635, 
4/25/13,16.1233,19.9179,20.991,21.8889,12.219,14.0896,16.1493,20.1631,27.4425,22.6338, 
4/24/13,16.106,19.8591,20.9128,21.7949,12.1592,14.0891,16.1555,20.0814,27.2627,22.4629, 
4/23/13,16.0946,19.8176,20.8579,21.729,12.1165,14.0885,16.1521,20.0786,27.1539,22.2314, 
4/22/13,16.0555,19.6885,20.6867,21.524,11.9871,14.0879,16.1513,19.8714,26.7936,21.9072, 
4/19/13,16.0413,19.6483,20.6346,21.4625,11.9491,14.0862,16.1433,19.7788,26.7127,21.8598, 
4/18/13,16.0163,19.5694,20.5283,21.3338,11.869,14.0856,16.1524,19.6045,26.3789,21.8047, 
4/17/13,16.0339,19.628,20.6064,21.4274,11.9278,14.0851,16.1421,19.7364,26.5409,21.8895, 
4/16/13,16.0829,19.7924,20.8244,21.6882,12.0924,14.0845,16.1339,20.0232,26.9669,22.2827, 
4/15/13,16.0375,19.6428,20.625,21.4485,11.9414,14.0839,16.1444,19.7404,26.5164,21.9881, 
4/12/13,16.1107,19.8893,20.9576,21.8517,12.1952,14.0822,16.1299,20.2047,27.446,22.4036, 
4/11/13,16.1189,19.9232,21.0032,21.9067,12.2308,14.0816,16.0901,20.2619,27.5433,22.5122, 
4/10/13,16.0984,19.8538,20.9126,21.7993,12.1621,14.0811,16.079,20.1884,27.4364,22.2299, 
4/9/13,16.0561,19.7106,20.7226,21.5718,12.018,14.0805,16.1109,19.944,27.0433,21.8745, 
4/8/13,16.0454,19.6762,20.6787,21.521,11.9858,14.08,16.1178,19.8737,27.0561,21.7658, 
4/5/13,16.0243,19.6098,20.5902,21.4145,11.919,14.0782,16.1367,19.7424,26.8152,21.6664, 
4/4/13,16.0381,19.6625,20.659,21.4956,11.9714,14.0777,16.0963,19.8276,26.8611,21.8712, 
4/3/13,16.0195,19.6059,20.5844,21.4061,11.9155,14.0771,16.0542,19.7464,26.7018,21.7366, 
4/2/13,16.0494,19.7072,20.7214,21.5723,12.0199,14.0765,16.0213,19.9532,27.119,21.8702, 
4/1/13,16.0365,19.6666,20.671,21.5155,11.9838,14.076,16.0289,19.8503,27.2333,21.7364, 
3/28/13,16.0525,19.7235,20.7487,21.6106,12.0439,14.0754,16.0131,19.9383,27.5233,21.8388, 
3/27/13,16.0382,19.6812,20.6935,21.545,12.0028,14.0731,16.0182,19.8578,27.4084,21.7616, 
3/26/13,16.0394,19.6903,20.7048,21.5576,12.0117,14.0725,15.994,19.8683,27.3587,21.8437, 
3/25/13,16.0212,19.6367,20.634,21.4732,11.9599,14.072,15.9906,19.7084,27.2033,21.8636, 
3/22/13,16.0302,19.6711,20.6794,21.5272,11.9942,14.0702,15.9865,19.7744,27.2524,21.9583, 
3/21/13,16.0139,19.6236,20.6176,21.4544,11.9494,14.0697,15.9793,19.6335,27.1718,21.9512, 
3/20/13,16.0343,19.689,20.7048,21.5592,12.0145,14.0691,15.9761,19.7968,27.3924,21.9842, 
3/19/13,16.0146,19.6237,20.6172,21.4533,11.9481,14.0685,15.9969,19.6652,27.13,21.8995, 
3/18/13,16.0215,19.6515,20.6549,21.4992,11.9775,14.068,15.9691,19.7127,27.2414,21.9684, 
3/15/13,16.0428,19.7322,20.761,21.6254,12.0587,14.0662,15.9484,19.8215,27.3587,22.2832, 
3/14/13,16.0384,19.7159,20.7412,21.6028,12.0434,14.0656,15.9298,19.8537,27.4063,22.0977, 
3/13/13,16.016,19.6405,20.6413,21.483,11.9676,14.0651,15.9349,19.743,27.1863,21.8907, 
3/12/13,16.0146,19.6409,20.6406,21.4809,11.9674,14.0645,15.9313,19.7104,27.0827,22.0109, 
3/11/13,16.0181,19.6546,20.6592,21.5033,11.9815,14.0639,15.9092,19.7569,27.1288,22.0086, 
3/8/13,16.0047,19.6141,20.6075,21.4431,11.9435,14.0622,15.9038,19.691,27.1047,21.8784, 
3/7/13,15.9932,19.5753,20.5545,21.3782,11.9029,14.0616,15.9374,19.6018,26.8859,21.8684, 
3/6/13,15.9873,19.5529,20.5242,21.3414,11.8793,14.0611,15.9717,19.5643,26.7786,21.8179, 
3/5/13,15.983,19.5371,20.5028,21.3156,11.8627,14.0605,15.9966,19.5376,26.7079,21.7807, 
3/4/13,15.9525,19.4379,20.3715,21.1584,11.7642,14.0599,16.0049,19.3521,26.3986,21.6046, 
3/1/13,15.9363,19.3874,20.3063,21.0814,11.7157,14.0582,16.0146,19.2629,26.3066,21.4765, 
2/28/13,15.9366,19.3965,20.3179,21.0951,11.7259,14.0576,16.0023,19.2179,26.2899,21.6474, 
2/27/13,15.9326,19.3829,20.3006,21.0745,11.7126,14.057,15.9892,19.2338,26.2658,21.5432, 
2/26/13,15.8925,19.254,20.1312,20.873,11.5864,14.0563,15.9987,18.9873,25.9276,21.3031, 
2/25/13,15.8793,19.2174,20.0827,20.8149,11.5513,14.0557,15.9906,18.8693,25.7887,21.3578, 
2/22/13,15.9262,19.3741,20.2914,21.0652,11.7077,14.0538,15.9467,19.2212,26.3045,21.5293, 
2/21/13,15.8985,19.2871,20.1762,20.9272,11.6217,14.0532,15.9394,19.0512,26.0228,21.4036, 
2/20/13,15.9233,19.3761,20.2945,21.0693,11.7122,14.0526,15.9205,19.1673,26.2874,21.6849, 
2/19/13,15.9611,19.5,20.4604,21.2698,11.8374,14.0519,15.917,19.4073,26.7773,21.8433, 
2/15/13,15.9312,19.4043,20.3359,21.1223,11.7442,14.0494,15.9233,19.263,26.5813,21.5627, 
2/14/13,15.9378,19.4291,20.3683,21.1608,11.7689,14.0488,15.9287,19.2814,26.6136,21.6831, 
2/13/13,15.9363,19.4307,20.3698,21.1618,11.7708,14.0482,15.9016,19.2659,26.5485,21.7756, 
2/12/13,15.9334,19.4215,20.357,21.1461,11.7609,14.0475,15.9161,19.2455,26.4785,21.7779, 
2/11/13,15.9207,19.3737,20.2947,21.072,11.7128,14.0469,15.9378,19.2138,26.3874,21.5399, 
2/8/13,15.9251,19.3964,20.3249,21.1083,11.7367,14.045,15.929,19.2243,26.4262,21.6708, 
2/7/13,15.9054,19.3315,20.2393,21.006,11.6723,14.0444,15.9364,19.1164,26.2391,21.5207, 
2/6/13,15.915,19.368,20.2873,21.0632,11.7092,14.0438,15.9326,19.1431,26.3095,21.6944, 
2/5/13,15.9102,19.3568,20.2718,21.0437,11.6976,14.0431,15.9074,19.1302,26.2038,21.7097, 
2/4/13,15.8864,19.2824,20.1733,20.9262,11.6248,14.0425,15.9317,18.9311,25.9795,21.6865, 
2/1/13,15.9218,19.406,20.3363,21.1205,11.7475,14.0406,15.907,19.1512,26.269,21.9902, 
1/31/13,15.894,19.3172,20.2193,20.9811,11.6605,14.04,15.921,18.9604,26.0302,21.8629, 
1/30/13,15.8979,19.3315,20.2361,20.999,11.6721,14.0395,15.9093,19.0078,25.9173,21.9296, 
1/29/13,15.9062,19.3563,20.2709,21.0423,11.6982,14.0389,15.9181,19.0778,26.1111,21.8658, 
1/28/13,15.8914,19.3088,20.2107,20.9727,11.6542,14.0383,15.9255,18.9798,26.1257,21.7237, 
1/25/13,15.8954,19.3242,20.2307,20.9963,11.6691,14.0366,15.9347,19.014,26.1239,21.7631, 
1/24/13,15.877,19.2567,20.1412,20.8892,11.6006,14.036,15.9955,18.9114,25.9167,21.5638, 
1/23/13,15.8707,19.2335,20.1103,20.8516,11.5763,14.0354,16.0025,18.9105,25.8177,21.4478, 
1/22/13,15.8693,19.2322,20.1093,20.8511,11.5764,14.0349,16.0026,18.8817,25.8452,21.487, 
1/18/13,15.8526,19.1844,20.0463,20.7756,11.5298,14.0325,15.9926,18.7972,25.6581,21.4293, 
1/17/13,15.8483,19.1782,20.0378,20.7653,11.5249,14.032,15.9756,18.7334,25.5976,21.5588, 
1/16/13,15.8268,19.1042,19.9404,20.6492,11.4512,14.0314,16.0047,18.6279,25.3982,21.3367, 
1/15/13,15.8316,19.1246,19.9677,20.6823,11.4727,14.0308,16.0043,18.622,25.4709,21.4596, 
1/14/13,15.8242,19.1014,19.9364,20.6441,11.4489,14.0302,15.995,18.6009,25.3421,21.4097, 
1/11/13,15.825,19.1089,19.9464,20.6559,11.4567,14.0285,15.9849,18.6184,25.3318,21.4434, 
1/10/13,15.8238,19.1081,19.9456,20.6549,11.4564,14.0279,15.9709,18.6172,25.322,21.4558, 
1/9/13,15.7968,19.0166,19.8285,20.5182,11.3695,14.0273,15.9931,18.4768,25.263,21.1261, 
1/8/13,15.7846,18.9782,19.7776,20.457,11.3313,14.0268,15.9834,18.4276,25.111,21.0409, 
1/7/13,15.7932,19.0083,19.8167,20.503,11.3604,14.0262,15.9763,18.4811,25.1491,21.129, 
1/4/13,15.8015,19.0439,19.8638,20.5591,11.3965,14.0245,15.943,18.5385,25.2199,21.2503, 
1/3/13,15.7822,18.9799,19.7794,20.4582,11.333,14.0239,15.9476,18.4491,25.0165,21.0849, 
1/2/13,15.7966,19.0266,19.8378,20.5254,11.3756,14.0233,15.9919,18.4877,24.9774,21.3242, 
12/31/12,15.7204,18.7851,19.5233,20.1528,11.1441,14.0222,16.0109,18.026,24.3373,20.9314, 
12/28/12,15.6745,18.6435,19.3378,19.9324,11.0078,14.0207,16.0274,17.7247,23.8938,20.7947, 
12/27/12,15.6997,18.721,19.4384,20.0509,11.0808,14.0201,16.0259,17.9218,24.0583,20.8418, 
12/26/12,15.6983,18.7193,19.4368,20.0493,11.0799,14.0196,15.9969,17.9402,24.0705,20.8048, 
12/24/12,15.7073,18.7486,19.477,20.0984,11.1098,14.0185,15.9874,18.0264,24.2461,20.7525, 
12/21/12,15.7135,18.7708,19.5065,20.1337,11.1318,14.017,15.9971,18.0683,24.305,20.7908, 
12/20/12,15.742,18.8676,19.6321,20.2819,11.2251,14.0164,15.9726,18.2383,24.4863,21.036, 
12/19/12,15.7258,18.8155,19.5643,20.2016,11.175,14.0159,15.9865,18.135,24.3579,20.9455, 
12/18/12,15.7296,18.8235,19.5749,20.2135,11.1809,14.0154,15.944,18.2729,24.3669,20.7401, 
12/17/12,15.6965,18.716,19.4337,20.0453,11.0762,14.0149,15.9783,18.0653,24.0224,20.5827, 
12/14/12,15.6673,18.6267,19.3174,19.9077,10.9912,14.0133,16.0081,17.8531,23.7644,20.5234, 
12/13/12,15.6734,18.6458,19.3424,19.9371,11.0091,14.0127,15.9952,17.9265,23.8064,20.4927, 
12/12/12,15.6876,18.6883,19.3983,20.0037,11.0496,14.0122,16.0065,18.036,23.949,20.4847, 
12/11/12,15.6863,18.6824,19.3922,19.9979,11.0453,14.0117,16.03,18.0243,24.0246,20.421, 
12/10/12,15.6678,18.6207,19.3117,19.9025,10.9855,14.0112,16.0659,17.9069,23.8578,20.3038, 
12/7/12,15.6611,18.6054,19.2915,19.878,10.9709,14.0096,16.0305,17.9,23.761,20.2866, 
12/6/12,15.6562,18.5905,19.2721,19.8552,10.9569,14.009,16.0529,17.8467,23.72,20.3035, 
12/5/12,15.647,18.5612,19.2342,19.8106,10.9291,14.0085,16.0695,17.7834,23.6536,20.2591, 
12/4/12,15.6412,18.5471,19.2167,19.7904,10.9171,14.008,16.0441,17.7497,23.6432,20.254, 
12/3/12,15.6413,18.5483,19.2183,19.7921,10.9181,14.0075,16.0271,17.7797,23.6352,20.2165, 
11/30/12,15.6467,18.5637,19.2392,19.8172,10.9326,14.0059,16.0324,17.8633,23.6997,20.1228, 
11/29/12,15.6446,18.5584,19.2324,19.8092,10.9276,14.0054,16.026,17.8607,23.6817,20.1066, 
11/28/12,15.6211,18.4792,19.1295,19.6869,10.8506,14.0049,16.0272,17.7817,23.4638,19.8419, 
11/27/12,15.6035,18.4299,19.0651,19.6107,10.8047,14.0043,16.0182,17.6382,23.3067,19.8833, 
11/26/12,15.6119,18.4556,19.0983,19.6494,10.8282,14.0038,16.0071,17.729,23.3464,19.8614, 
11/23/12,15.6137,18.466,19.1117,19.665,10.8382,14.0022,15.9863,17.7646,23.3348,19.8813, 
11/21/12,15.5672,18.3171,18.9211,19.4415,10.6987,14.0012,15.9864,17.5339,23.0761,19.4864, 
11/20/12,15.5592,18.2911,18.8866,19.4001,10.6728,14.0007,16.0004,17.4933,22.96,19.4454, 
11/19/12,15.5574,18.2844,18.8773,19.3886,10.6656,14.0001,16.0217,17.48,22.9048,19.4447, 
